Order_ID,Date,Product_Name,Category,Price,Cost_Price,Quantity,Customer_ID,Payment_Mode,Discount,Revenue,Profit
962,2026-03-25,Kurta,Ethnic,1718,1099.79,3,1153,UPI,5,5154,1854.63
963,2025-08-07,T-shirt,Topwear,732,486.8,3,1041,UPI,20,2196,735.6
964,2025-05-11,Cap,Accessories,292,192.89,3,1033,Card,5,876,297.33
965,2025-07-11,Belt,Accessories,448,283.74,2,1095,Card,10,896,328.52
966,2025-10-31,Belt,Accessories,554,287.87,4,1119,Card,5,2216,1064.52
967,2025-10-28,Cap,Accessories,515,278.74,3,1086,Card,0,1545,708.78
968,2025-08-20,Wallet,Accessories,309,176.81,2,1165,UPI,15,618,264.38
969,2025-07-18,T-shirt,Topwear,483,359.93,2,1146,UPI,15,966,246.14
970,2026-02-03,Cap,Accessories,318,204.59,2,1160,Card,20,636,226.82
971,2026-01-26,Wallet,Accessories,249,137.51,3,1004,Cash,20,747,334.47
972,2026-01-07,Lower,Bottomwear,1180,665.4,1,1077,Cash,0,1180,514.6
973,2025-11-16,Wallet,Accessories,510,259.64,3,1041,Card,5,1530,751.08
974,2025-11-16,T-shirt,Topwear,437,256.69,3,1020,Card,5,1311,540.93
975,2025-08-21,T-shirt,Topwear,1133,733.75,3,1184,Card,5,3399,1197.75
976,2025-09-09,Belt,Accessories,735,490.06,4,1189,Cash,0,2940,979.76
977,2025-12-28,Lower,Bottomwear,836,500.98,2,1064,Card,5,1672,670.04
978,2025-05-16,Undergarments,Innerwear,463,307.37,4,1064,Cash,10,1852,622.52
979,2025-08-23,T-shirt,Topwear,357,228.29,2,1073,Card,0,714,257.42
980,2025-11-26,Cap,Accessories,540,343.93,3,1191,UPI,20,1620,588.21
981,2025-12-17,Wallet,Accessories,809,437.27,4,1040,Card,20,3236,1486.92
982,2025-09-30,T-shirt,Topwear,785,436.58,4,1055,Card,10,3140,1393.68
983,2026-03-25,Kurta,Ethnic,1144,758.48,4,1152,Cash,20,4576,1542.08
984,2025-07-26,T-shirt,Topwear,406,217.79,2,1028,Cash,5,812,376.42
985,2026-01-08,Belt,Accessories,375,209.86,2,1155,Card,10,750,330.28
986,2025-08-01,Belt,Accessories,227,148.45,3,1162,UPI,5,681,235.65
987,2025-09-26,Wallet,Accessories,230,158.22,3,1032,Cash,10,690,215.34
988,2025-10-24,Undergarments,Innerwear,545,397.16,2,1122,Card,0,1090,295.68
989,2026-04-02,Kurta,Ethnic,2255,1206.74,2,1052,UPI,20,4510,2096.52
990,2026-03-14,Belt,Accessories,636,377.08,4,1041,Card,0,2544,1035.68
991,2025-12-25,Shirt,Topwear,705,436.72,2,1109,Card,5,1410,536.56
992,2026-03-29,Shirt,Topwear,1185,680.74,4,1066,UPI,0,4740,2017.04
993,2025-06-08,Shirt,Topwear,1616,1037.55,3,1147,Cash,5,4848,1735.35
994,2026-02-07,Lower,Bottomwear,699,360.4,3,1146,Cash,10,2097,1015.8
995,2025-05-08,Undergarments,Innerwear,687,392.4,2,1197,UPI,15,1374,589.2
996,2025-12-26,Undergarments,Innerwear,298,223.19,4,1172,Cash,20,1192,299.24
997,2025-12-30,Belt,Accessories,505,277.94,1,1035,UPI,15,505,227.06
998,2025-12-26,Shirt,Topwear,1463,1004.02,4,1063,UPI,0,5852,1835.92
999,2025-12-12,Lower,Bottomwear,537,349.94,3,1066,Cash,10,1611,561.18
1000,2025-09-20,Lower,Bottomwear,821,471.19,2,1048,Card,20,1642,699.62
1001,2025-06-15,T-shirt,Topwear,522,323.9,4,1013,Card,10,2088,792.4
1002,2025-06-23,Shirt,Topwear,845,470.47,1,1185,Cash,0,845,374.53
1003,2025-12-21,Cap,Accessories,655,344.63,4,1006,Cash,20,2620,1241.48
1004,2025-07-05,T-shirt,Topwear,710,444.88,4,1172,UPI,20,2840,1060.48
1005,2025-06-07,T-shirt,Topwear,468,335.75,3,1142,Cash,20,1404,396.75
1006,2025-06-01,Lower,Bottomwear,397,265.78,3,1034,Card,0,1191,393.66
1007,2025-11-22,Shirt,Topwear,1579,814.06,3,1167,UPI,20,4737,2294.82
1008,2025-04-20,T-shirt,Topwear,467,315.97,2,1076,Cash,0,934,302.06
1009,2025-08-04,Undergarments,Innerwear,400,222.99,4,1040,Card,10,1600,708.04
1010,2025-11-11,Belt,Accessories,887,568.07,3,1198,Cash,5,2661,956.79
1011,2025-07-28,Shirt,Topwear,1068,660.78,4,1172,UPI,15,4272,1628.88
1012,2026-01-03,Belt,Accessories,278,178.4,4,1011,Cash,15,1112,398.4
1013,2026-01-28,Belt,Accessories,342,186.95,2,1066,Cash,0,684,310.1
1014,2025-09-13,Belt,Accessories,407,249.91,3,1004,Cash,0,1221,471.27
1015,2025-06-09,Wallet,Accessories,232,138.83,3,1065,Cash,20,696,279.51
1016,2025-12-08,Shirt,Topwear,675,500.2,1,1082,Cash,15,675,174.8
1017,2025-12-13,Lower,Bottomwear,410,230.3,3,1062,Cash,10,1230,539.1
1018,2026-03-06,Kurta,Ethnic,2462,1265.3,2,1136,Cash,20,4924,2393.4
1019,2026-03-16,Kurta,Ethnic,1280,953.62,4,1135,Cash,5,5120,1305.52
1020,2025-04-30,Undergarments,Innerwear,826,435.38,2,1025,Cash,10,1652,781.24
1021,2026-04-02,Lower,Bottomwear,1064,666.92,1,1135,UPI,5,1064,397.08
1022,2025-05-17,Undergarments,Innerwear,909,669.65,2,1129,UPI,10,1818,478.7
1023,2025-06-09,Wallet,Accessories,932,692.06,4,1025,Cash,10,3728,959.76
1024,2026-03-20,Wallet,Accessories,585,374.66,3,1045,UPI,15,1755,631.02
1025,2026-02-01,Lower,Bottomwear,434,244.16,1,1085,UPI,0,434,189.84
1026,2025-07-13,T-shirt,Topwear,1028,761.36,1,1150,UPI,20,1028,266.64
1027,2025-08-11,Wallet,Accessories,668,456.5,4,1021,Card,5,2672,846.0
1028,2025-11-01,Shirt,Topwear,1608,929.35,1,1084,Cash,15,1608,678.65
1029,2025-06-01,Lower,Bottomwear,1101,575.17,3,1029,Cash,10,3303,1577.49
1030,2025-06-28,Wallet,Accessories,242,149.8,2,1024,UPI,5,484,184.4
1031,2025-10-17,Shirt,Topwear,1349,1008.15,1,1142,Card,10,1349,340.85
1032,2026-03-25,Kurta,Ethnic,804,592.99,2,1006,Card,5,1608,422.02
1033,2026-03-27,Kurta,Ethnic,1856,1108.2,4,1046,Cash,0,7424,2991.2
1034,2025-08-16,Belt,Accessories,702,395.06,4,1009,Cash,10,2808,1227.76
1035,2025-06-25,Lower,Bottomwear,860,582.89,1,1189,Cash,10,860,277.11
1036,2026-03-31,Kurta,Ethnic,1636,1099.5,1,1142,Card,10,1636,536.5
1037,2025-06-29,Belt,Accessories,968,713.31,4,1164,Cash,0,3872,1018.76
1038,2025-07-11,Belt,Accessories,284,185.75,2,1010,Cash,5,568,196.5
1039,2026-03-17,Kurta,Ethnic,2287,1525.29,3,1042,UPI,15,6861,2285.13
1040,2026-04-10,Lower,Bottomwear,1100,777.41,2,1108,Cash,15,2200,645.18
1041,2025-07-19,T-shirt,Topwear,427,216.92,1,1180,Cash,5,427,210.08
1042,2026-01-07,Cap,Accessories,589,389.4,2,1040,Card,5,1178,399.2
1043,2025-12-18,Wallet,Accessories,579,392.08,3,1139,Card,15,1737,560.76
1044,2025-12-07,Belt,Accessories,926,550.52,2,1087,Cash,10,1852,750.96
1045,2025-04-16,T-shirt,Topwear,394,293.36,2,1193,UPI,0,788,201.28
1046,2026-03-26,Lower,Bottomwear,1014,556.37,2,1061,UPI,20,2028,915.26
1047,2025-09-06,Undergarments,Innerwear,658,339.92,1,1081,UPI,10,658,318.08
1048,2025-07-15,Wallet,Accessories,446,276.06,1,1078,Cash,5,446,169.94
1049,2025-11-29,Lower,Bottomwear,1113,811.01,1,1116,Cash,5,1113,301.99
1050,2025-10-04,Belt,Accessories,922,582.42,1,1200,Cash,15,922,339.58
1051,2025-10-09,Shirt,Topwear,1473,900.38,3,1173,Card,15,4419,1717.86
1052,2025-08-28,Belt,Accessories,613,392.37,1,1075,Cash,20,613,220.63
1053,2026-03-12,Kurta,Ethnic,1760,1019.15,1,1190,Card,10,1760,740.85
1054,2025-05-18,Cap,Accessories,501,284.52,1,1107,Cash,15,501,216.48
1055,2025-08-26,Shirt,Topwear,1752,957.32,1,1055,Card,5,1752,794.68
1056,2026-03-11,T-shirt,Topwear,900,562.56,1,1159,Cash,0,900,337.44
1057,2025-10-11,Undergarments,Innerwear,540,376.77,1,1186,Cash,15,540,163.23
1058,2026-03-26,Kurta,Ethnic,1375,778.45,2,1123,Card,5,2750,1193.1
1059,2026-02-02,Lower,Bottomwear,745,550.25,2,1130,Cash,5,1490,389.5
1060,2026-04-12,Cap,Accessories,867,557.59,1,1181,UPI,15,867,309.41
1061,2026-01-31,Cap,Accessories,346,197.07,4,1081,UPI,0,1384,595.72
1062,2025-08-31,Undergarments,Innerwear,340,187.21,3,1121,Cash,10,1020,458.37
1063,2025-11-11,Shirt,Topwear,820,410.49,1,1180,UPI,15,820,409.51
1064,2026-01-25,Cap,Accessories,384,284.4,1,1012,Cash,15,384,99.6
1065,2026-03-10,T-shirt,Topwear,324,189.98,3,1089,UPI,5,972,402.06
1066,2026-03-29,Undergarments,Innerwear,419,302.67,3,1187,Card,5,1257,348.99
1067,2025-11-05,Undergarments,Innerwear,511,308.37,3,1149,Card,20,1533,607.89
1068,2025-11-21,T-shirt,Topwear,922,643.82,4,1106,Card,5,3688,1112.72
1069,2026-01-01,T-shirt,Topwear,486,251.27,1,1006,Card,0,486,234.73
1070,2025-08-16,Shirt,Topwear,739,417.86,4,1146,UPI,15,2956,1284.56
1071,2025-04-17,T-shirt,Topwear,1070,778.86,1,1119,Cash,15,1070,291.14
1072,2026-03-03,Undergarments,Innerwear,281,173.15,4,1002,UPI,0,1124,431.4
1073,2026-02-04,Wallet,Accessories,414,224.22,1,1066,UPI,0,414,189.78
1074,2025-08-07,Cap,Accessories,766,511.78,2,1057,UPI,15,1532,508.44
1075,2025-09-17,Shirt,Topwear,980,648.03,3,1104,Cash,5,2940,995.91
1076,2025-04-30,Wallet,Accessories,939,681.31,1,1028,Card,0,939,257.69
1077,2026-03-25,Belt,Accessories,757,417.75,2,1146,UPI,5,1514,678.5
1078,2025-11-11,Lower,Bottomwear,958,622.7,4,1190,Card,20,3832,1341.2
1079,2025-09-12,Wallet,Accessories,886,500.97,4,1138,Cash,20,3544,1540.12
1080,2026-03-24,Kurta,Ethnic,1308,816.87,3,1100,UPI,5,3924,1473.39
1081,2025-11-23,Cap,Accessories,222,131.93,3,1072,UPI,20,666,270.21
1082,2025-12-13,Undergarments,Innerwear,509,271.73,3,1001,UPI,0,1527,711.81
1083,2025-12-01,Shirt,Topwear,1071,741.53,2,1100,Card,20,2142,658.94
1084,2026-03-06,Kurta,Ethnic,2234,1153.4,2,1094,Card,5,4468,2161.2
1085,2026-03-25,Kurta,Ethnic,1091,805.48,2,1084,UPI,5,2182,571.04
1086,2026-02-17,Kurta,Ethnic,1540,970.84,3,1051,Cash,15,4620,1707.48
1087,2025-11-09,Shirt,Topwear,1771,1120.49,4,1023,Cash,15,7084,2602.04
1088,2025-04-16,Undergarments,Innerwear,526,305.25,4,1109,UPI,15,2104,883.0
1089,2026-01-18,Cap,Accessories,571,424.87,3,1193,Cash,0,1713,438.39
1090,2025-10-23,Wallet,Accessories,952,701.38,1,1187,UPI,0,952,250.62
1091,2025-12-04,T-shirt,Topwear,407,248.64,4,1075,UPI,10,1628,633.44
1092,2025-08-15,Lower,Bottomwear,950,703.78,2,1027,Cash,5,1900,492.44
1093,2025-11-27,Shirt,Topwear,1527,1117.33,3,1148,Cash,15,4581,1229.01
1094,2026-02-20,Undergarments,Innerwear,727,395.78,2,1122,Cash,20,1454,662.44
1095,2026-02-28,Shirt,Topwear,1269,908.34,4,1156,Card,20,5076,1442.64
1096,2026-03-16,Kurta,Ethnic,1604,836.14,4,1116,Cash,0,6416,3071.44
1097,2025-12-03,Undergarments,Innerwear,818,533.88,4,1125,UPI,10,3272,1136.48
1098,2026-02-12,T-shirt,Topwear,360,215.33,4,1193,Card,0,1440,578.68
1099,2026-01-22,Lower,Bottomwear,865,628.08,1,1158,UPI,10,865,236.92
1100,2025-04-22,Shirt,Topwear,1243,872.58,1,1103,Card,5,1243,370.42
1101,2025-04-22,Belt,Accessories,511,342.24,4,1140,UPI,0,2044,675.04
1102,2025-04-29,Shirt,Topwear,1525,923.18,4,1164,UPI,15,6100,2407.28
1103,2025-10-05,Belt,Accessories,976,665.49,1,1041,Cash,10,976,310.51
1104,2025-09-25,Lower,Bottomwear,721,494.9,2,1042,Card,15,1442,452.2
1105,2025-11-18,Undergarments,Innerwear,721,405.64,4,1097,Card,10,2884,1261.44
1106,2025-05-04,Lower,Bottomwear,689,461.63,1,1189,UPI,0,689,227.37
1107,2026-02-19,Wallet,Accessories,900,609.97,1,1150,Cash,0,900,290.03
1108,2026-04-03,Lower,Bottomwear,821,509.43,1,1122,Cash,15,821,311.57
1109,2025-08-26,Wallet,Accessories,797,463.94,1,1058,UPI,15,797,333.06
1110,2025-07-08,Belt,Accessories,487,274.11,4,1142,Card,5,1948,851.56
1111,2026-01-26,T-shirt,Topwear,658,405.65,3,1141,UPI,5,1974,757.05
1112,2026-01-21,Belt,Accessories,728,461.16,2,1098,Card,20,1456,533.68
1113,2026-02-19,Lower,Bottomwear,1147,722.13,4,1024,Cash,20,4588,1699.48
1114,2025-12-17,Shirt,Topwear,1118,737.22,1,1081,Card,0,1118,380.78
1115,2025-07-12,Undergarments,Innerwear,670,499.86,4,1008,UPI,20,2680,680.56
1116,2025-12-01,Wallet,Accessories,482,325.48,4,1027,Card,10,1928,626.08
1117,2026-04-03,Kurta,Ethnic,1162,687.78,3,1060,Cash,5,3486,1422.66
1118,2025-08-30,T-shirt,Topwear,1067,742.16,2,1159,UPI,20,2134,649.68
1119,2025-10-08,Belt,Accessories,708,483.62,3,1048,Cash,15,2124,673.14
1120,2025-05-31,Cap,Accessories,427,314.28,2,1029,Card,15,854,225.44
1121,2025-10-12,Cap,Accessories,846,428.42,4,1119,UPI,15,3384,1670.32
1122,2026-01-24,Wallet,Accessories,218,111.31,1,1113,Cash,10,218,106.69
1123,2026-03-14,Kurta,Ethnic,2072,1088.78,3,1163,UPI,15,6216,2949.66
1124,2026-01-31,Lower,Bottomwear,708,416.52,1,1155,Cash,5,708,291.48
1125,2025-06-14,Cap,Accessories,938,519.52,4,1191,Card,20,3752,1673.92
1126,2025-05-12,Undergarments,Innerwear,648,340.08,2,1122,Cash,20,1296,615.84
1127,2025-09-30,Cap,Accessories,639,323.86,2,1144,Cash,20,1278,630.28
1128,2025-06-26,Lower,Bottomwear,528,358.52,3,1139,Cash,15,1584,508.44
1129,2025-04-26,Wallet,Accessories,658,329.19,2,1170,Cash,0,1316,657.62
1130,2026-03-25,Belt,Accessories,855,553.76,2,1192,Card,15,1710,602.48
1131,2025-05-08,Lower,Bottomwear,451,314.71,1,1047,Card,10,451,136.29
1132,2026-01-09,T-shirt,Topwear,417,260.19,4,1022,Card,5,1668,627.24
1133,2026-03-31,Kurta,Ethnic,2278,1346.14,3,1096,Cash,0,6834,2795.58
1134,2025-12-19,Cap,Accessories,791,509.5,2,1047,UPI,20,1582,563.0
1135,2025-11-26,Belt,Accessories,989,682.33,4,1168,Card,0,3956,1226.68
1136,2025-04-18,Wallet,Accessories,778,462.16,1,1099,Card,20,778,315.84
1137,2026-04-05,Kurta,Ethnic,1174,671.91,2,1087,UPI,5,2348,1004.18
1138,2025-04-15,Cap,Accessories,520,341.87,1,1096,Card,15,520,178.13
1139,2026-04-11,Lower,Bottomwear,1094,586.17,1,1078,Cash,5,1094,507.83
1140,2025-04-15,Undergarments,Innerwear,752,524.41,3,1166,UPI,20,2256,682.77
1141,2026-02-09,Lower,Bottomwear,344,224.88,4,1025,Cash,5,1376,476.48
1142,2025-06-25,Cap,Accessories,716,358.78,4,1110,UPI,0,2864,1428.88
1143,2025-04-16,Lower,Bottomwear,1048,525.06,1,1013,UPI,0,1048,522.94
1144,2025-08-14,Lower,Bottomwear,812,460.3,4,1134,Cash,20,3248,1406.8
1145,2026-03-20,Kurta,Ethnic,1676,1223.21,1,1065,Card,20,1676,452.79
1146,2026-01-30,Belt,Accessories,445,269.47,2,1164,Cash,20,890,351.06
1147,2026-03-29,Shirt,Topwear,1108,677.46,1,1105,Card,0,1108,430.54
1148,2025-07-19,Undergarments,Innerwear,314,225.05,2,1020,Cash,15,628,177.9
1149,2025-06-16,Shirt,Topwear,1588,989.44,2,1004,Cash,10,3176,1197.12
1150,2025-12-16,Lower,Bottomwear,662,464.43,4,1088,Cash,5,2648,790.28
1151,2025-08-11,Wallet,Accessories,543,364.33,4,1009,Card,15,2172,714.68
1152,2026-02-26,T-shirt,Topwear,599,318.47,2,1050,UPI,20,1198,561.06
1153,2025-09-06,Wallet,Accessories,428,300.8,2,1009,UPI,5,856,254.4
1154,2026-03-23,Belt,Accessories,418,238.24,2,1194,UPI,10,836,359.52
1155,2026-02-17,Kurta,Ethnic,1013,674.3,4,1033,Card,0,4052,1354.8
1156,2026-03-07,Shirt,Topwear,793,467.39,4,1025,Card,20,3172,1302.44
1157,2026-01-30,Lower,Bottomwear,522,297.19,2,1119,UPI,10,1044,449.62
1158,2026-02-20,Wallet,Accessories,518,369.83,4,1172,UPI,0,2072,592.68
1159,2025-10-09,Cap,Accessories,610,435.23,2,1025,Card,15,1220,349.54
1160,2025-06-20,Wallet,Accessories,725,418.98,4,1189,Card,5,2900,1224.08
1161,2025-06-07,T-shirt,Topwear,669,444.5,3,1111,Card,20,2007,673.5
1162,2026-03-10,Cap,Accessories,604,344.69,1,1156,Card,15,604,259.31
1163,2026-03-10,Kurta,Ethnic,828,444.44,1,1152,Cash,10,828,383.56
1164,2025-05-28,Undergarments,Innerwear,940,600.42,2,1167,Card,10,1880,679.16
1165,2026-04-03,Kurta,Ethnic,1983,1024.93,1,1146,Cash,15,1983,958.07
1166,2025-08-09,Wallet,Accessories,748,505.25,3,1101,UPI,15,2244,728.25
1167,2025-05-06,Undergarments,Innerwear,281,171.91,1,1127,Cash,5,281,109.09
1168,2025-10-05,Wallet,Accessories,951,624.39,4,1085,Card,10,3804,1306.44
1169,2025-07-14,Shirt,Topwear,680,419.36,4,1018,Cash,0,2720,1042.56
1170,2026-03-07,T-shirt,Topwear,920,568.65,4,1102,Cash,20,3680,1405.4
1171,2026-04-10,Cap,Accessories,246,123.75,1,1058,UPI,15,246,122.25
1172,2025-09-13,Wallet,Accessories,752,380.59,2,1094,UPI,20,1504,742.82
1173,2025-12-30,Wallet,Accessories,689,439.19,3,1025,Card,15,2067,749.43
1174,2025-09-28,Belt,Accessories,991,698.01,4,1032,Card,5,3964,1171.96
1175,2026-03-24,Undergarments,Innerwear,790,414.35,4,1084,UPI,10,3160,1502.6
1176,2025-07-24,Wallet,Accessories,988,573.53,3,1015,Card,0,2964,1243.41
1177,2025-11-19,Belt,Accessories,617,355.12,4,1180,UPI,10,2468,1047.52
1178,2025-06-22,Cap,Accessories,701,436.27,3,1021,Cash,0,2103,794.19
1179,2025-05-24,Belt,Accessories,433,268.4,4,1038,Cash,0,1732,658.4
1180,2026-02-12,Wallet,Accessories,966,631.67,2,1121,UPI,5,1932,668.66
1181,2025-11-13,Wallet,Accessories,230,165.77,1,1158,Card,15,230,64.23
1182,2026-03-18,Belt,Accessories,936,592.09,4,1188,Cash,5,3744,1375.64
1183,2025-06-17,Lower,Bottomwear,517,381.42,3,1170,Cash,5,1551,406.74
1184,2025-08-16,Lower,Bottomwear,518,310.01,1,1035,UPI,5,518,207.99
1185,2025-04-19,Shirt,Topwear,1659,1152.64,2,1174,UPI,0,3318,1012.72
1186,2026-03-30,Belt,Accessories,773,390.76,4,1079,Card,20,3092,1528.96
1187,2026-01-26,Shirt,Topwear,1743,1112.45,3,1045,UPI,20,5229,1891.65
1188,2025-08-28,Belt,Accessories,989,684.25,3,1193,Card,5,2967,914.25
1189,2026-01-11,T-shirt,Topwear,966,514.73,1,1188,Card,15,966,451.27
1190,2025-10-21,T-shirt,Topwear,635,357.59,3,1150,UPI,20,1905,832.23
1191,2026-03-19,Shirt,Topwear,1753,926.45,2,1185,Cash,0,3506,1653.1
1192,2025-12-23,Lower,Bottomwear,948,605.14,3,1161,Card,15,2844,1028.58
1193,2026-04-09,Undergarments,Innerwear,625,430.51,3,1023,UPI,5,1875,583.47
1194,2025-08-16,Belt,Accessories,298,159.16,4,1177,Cash,15,1192,555.36
1195,2026-03-03,Kurta,Ethnic,1344,969.68,4,1034,Card,15,5376,1497.28
1196,2025-09-05,Lower,Bottomwear,484,298.77,4,1172,Cash,10,1936,740.92
1197,2025-10-15,Cap,Accessories,458,281.32,3,1023,Cash,10,1374,530.04
1198,2026-01-22,Belt,Accessories,662,442.66,2,1158,UPI,5,1324,438.68
1199,2026-04-04,Cap,Accessories,849,467.67,2,1164,UPI,5,1698,762.66
1200,2026-03-13,Kurta,Ethnic,2301,1695.49,1,1173,Card,5,2301,605.51
1201,2025-05-22,Cap,Accessories,488,307.25,3,1171,Cash,0,1464,542.25
1202,2025-05-01,Lower,Bottomwear,668,352.24,1,1000,UPI,15,668,315.76
1203,2026-02-16,T-shirt,Topwear,455,328.29,4,1084,Card,15,1820,506.84
1204,2026-02-09,T-shirt,Topwear,580,383.35,3,1036,UPI,10,1740,589.95
1205,2026-03-03,Kurta,Ethnic,1490,930.62,3,1017,UPI,20,4470,1678.14
1206,2025-11-15,Wallet,Accessories,394,294.25,2,1164,UPI,20,788,199.5
1207,2025-12-23,Cap,Accessories,212,158.37,1,1100,UPI,20,212,53.63
1208,2026-02-27,Kurta,Ethnic,1746,1044.61,4,1184,UPI,10,6984,2805.56
1209,2025-05-30,Wallet,Accessories,446,285.94,2,1123,Card,20,892,320.12
1210,2026-02-21,Belt,Accessories,616,329.7,2,1159,Card,0,1232,572.6
1211,2026-03-19,Kurta,Ethnic,1089,548.4,4,1140,Cash,5,4356,2162.4
1212,2026-03-24,Kurta,Ethnic,1173,752.15,4,1038,Cash,0,4692,1683.4
1213,2025-08-12,Cap,Accessories,798,406.75,1,1194,Card,5,798,391.25
1214,2025-09-02,T-shirt,Topwear,387,290.08,3,1190,Card,20,1161,290.76
1215,2025-06-29,Lower,Bottomwear,503,315.19,2,1144,Card,0,1006,375.62
1216,2025-09-09,Undergarments,Innerwear,597,363.92,1,1156,Cash,20,597,233.08
1217,2026-01-29,Wallet,Accessories,620,439.31,2,1064,Card,20,1240,361.38
1218,2026-03-06,Kurta,Ethnic,1694,1149.85,4,1015,Cash,0,6776,2176.6
1219,2025-11-04,Cap,Accessories,691,355.49,1,1196,Card,15,691,335.51
1220,2025-07-04,Lower,Bottomwear,558,305.8,4,1117,Cash,10,2232,1008.8
1221,2026-03-26,Undergarments,Innerwear,693,502.98,1,1087,Cash,0,693,190.02
1222,2026-02-15,Cap,Accessories,659,434.8,2,1164,Cash,10,1318,448.4
1223,2025-06-17,Undergarments,Innerwear,569,300.71,3,1198,Cash,15,1707,804.87
1224,2025-10-24,Wallet,Accessories,533,293.1,2,1008,UPI,10,1066,479.8
1225,2025-07-25,Wallet,Accessories,356,222.83,4,1097,Cash,0,1424,532.68
1226,2025-11-26,Lower,Bottomwear,1182,824.97,3,1005,Cash,5,3546,1071.09
1227,2025-11-01,T-shirt,Topwear,1115,783.98,4,1063,UPI,0,4460,1324.08
1228,2026-03-01,T-shirt,Topwear,1165,751.92,2,1022,Card,5,2330,826.16
1229,2025-07-29,Belt,Accessories,430,266.5,2,1155,Card,15,860,327.0
1230,2025-07-10,Belt,Accessories,877,509.53,4,1186,UPI,0,3508,1469.88
1231,2025-06-12,Belt,Accessories,790,542.63,4,1125,UPI,15,3160,989.48
1232,2025-10-13,Shirt,Topwear,1672,937.64,4,1158,UPI,15,6688,2937.44
1233,2025-04-15,Wallet,Accessories,964,563.41,1,1035,Card,20,964,400.59
1234,2025-06-26,T-shirt,Topwear,698,498.32,4,1110,UPI,0,2792,798.72
1235,2025-05-11,Shirt,Topwear,807,514.56,2,1140,Cash,10,1614,584.88
1236,2026-04-06,Kurta,Ethnic,869,585.02,4,1162,Card,10,3476,1135.92
1237,2025-11-26,Undergarments,Innerwear,514,372.26,2,1027,Cash,5,1028,283.48
1238,2026-03-26,Kurta,Ethnic,2144,1582.92,2,1023,UPI,0,4288,1122.16
1239,2025-12-28,Shirt,Topwear,1412,868.08,2,1138,Cash,20,2824,1087.84
1240,2025-12-26,Undergarments,Innerwear,687,344.85,1,1185,Card,5,687,342.15
1241,2025-04-28,Belt,Accessories,887,527.04,3,1129,UPI,0,2661,1079.88
1242,2025-11-13,Lower,Bottomwear,1079,702.68,1,1131,UPI,15,1079,376.32
1243,2025-04-24,Belt,Accessories,237,164.06,4,1116,Cash,20,948,291.76
1244,2026-03-06,Kurta,Ethnic,1669,910.0,2,1025,Card,20,3338,1518.0
1245,2025-12-28,Lower,Bottomwear,995,579.24,1,1084,Cash,10,995,415.76
1246,2025-06-07,Belt,Accessories,965,720.48,3,1044,UPI,15,2895,733.56
1247,2025-08-27,Undergarments,Innerwear,967,614.14,3,1176,UPI,15,2901,1058.58
1248,2025-06-06,Undergarments,Innerwear,273,156.84,3,1192,UPI,20,819,348.48
1249,2025-05-29,Cap,Accessories,243,170.57,1,1013,Card,0,243,72.43
1250,2026-03-01,Kurta,Ethnic,2066,1225.37,3,1180,UPI,15,6198,2521.89
1251,2025-05-08,Wallet,Accessories,764,411.12,4,1014,UPI,20,3056,1411.52
1252,2025-07-31,Belt,Accessories,325,223.06,2,1155,Cash,15,650,203.88
1253,2025-06-22,Undergarments,Innerwear,831,473.26,2,1024,Cash,0,1662,715.48
1254,2026-01-17,Shirt,Topwear,608,369.27,1,1137,Cash,0,608,238.73
1255,2025-06-14,Cap,Accessories,325,194.16,4,1170,Cash,5,1300,523.36
1256,2026-02-23,Kurta,Ethnic,1780,1243.13,2,1162,UPI,20,3560,1073.74
1257,2025-10-08,Cap,Accessories,384,193.75,4,1064,Cash,5,1536,761.0
1258,2025-11-24,Belt,Accessories,367,253.53,1,1187,UPI,0,367,113.47
1259,2025-06-26,Shirt,Topwear,1619,869.22,1,1152,Cash,20,1619,749.78
1260,2025-06-25,Cap,Accessories,852,512.5,3,1043,Cash,5,2556,1018.5
1261,2025-07-29,Undergarments,Innerwear,340,204.12,4,1078,UPI,15,1360,543.52
1262,2026-03-30,Kurta,Ethnic,1102,704.41,2,1122,Cash,0,2204,795.18
1263,2026-04-06,Shirt,Topwear,755,550.53,2,1028,UPI,5,1510,408.94
1264,2025-11-30,Shirt,Topwear,1449,1051.06,3,1191,UPI,20,4347,1193.82
1265,2026-02-09,Shirt,Topwear,1386,1001.81,2,1180,UPI,15,2772,768.38
1266,2025-05-05,Lower,Bottomwear,645,328.7,2,1064,UPI,15,1290,632.6
1267,2025-09-07,T-shirt,Topwear,436,228.71,2,1127,UPI,10,872,414.58
1268,2025-12-04,Undergarments,Innerwear,809,585.72,1,1075,UPI,0,809,223.28
1269,2025-10-16,Undergarments,Innerwear,879,564.81,1,1081,Card,10,879,314.19
1270,2025-05-15,Undergarments,Innerwear,379,251.13,1,1032,UPI,10,379,127.87
1271,2026-02-15,Belt,Accessories,748,551.84,3,1192,Cash,15,2244,588.48
1272,2026-04-02,Cap,Accessories,448,246.16,1,1037,Cash,15,448,201.84
1273,2025-07-08,Belt,Accessories,664,408.15,4,1022,Cash,0,2656,1023.4
1274,2026-03-27,Kurta,Ethnic,1531,883.51,1,1169,Cash,15,1531,647.49
1275,2025-11-11,Lower,Bottomwear,843,479.81,4,1069,Cash,20,3372,1452.76
